created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Sep 04 04:57:59 +0000 2023;1,69856E+18;#NAME?;0;2;0;1;in;1,18728E+18;1,69856E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698561018664988686
Mon Sep 04 04:55:52 +0000 2023;1,69856E+18;-infoness minta tolong bagi yg menemukan dapat menghubungi nomor tsb ✨ https://t.co/8ubUyPXZvY;0;0;1;1;in;1,18728E+18;1,69856E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698560485812232344
Mon Sep 04 04:53:06 +0000 2023;1,69856E+18;@unnesmenfess planet bnyk promo;0;0;0;0;in;1,69468E+18;1,69856E+18;jo_jekunnes;https://twitter.com/jo_jekunnes/status/1698559792175096209
Mon Sep 04 04:52:31 +0000 2023;1,69856E+18;@unnesmenfess ready tapi cowo nder bisa langsung dm atau https://t.co/OS1rdZFJjU;0;0;0;0;in;1,69838E+18;1,69856E+18;Gastip_Unnes;https://twitter.com/Gastip_Unnes/status/1698559644300664928
Mon Sep 04 04:51:46 +0000 2023;1,69856E+18;#NAME?;0;1;0;0;in;1,18728E+18;1,69856E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698559457255723223
Mon Sep 04 04:51:18 +0000 2023;1,69856E+18;@unnesmenfess ready ka;0;0;0;0;en;1,69468E+18;1,69854E+18;jo_jekunnes;https://twitter.com/jo_jekunnes/status/1698559337076281460
Mon Sep 04 04:51:05 +0000 2023;1,69856E+18;@unnesmenfess Bisa nder, lgsg otw skrg sabi;0;0;0;0;in;1,29423E+18;1,69856E+18;justdoitgengs;https://twitter.com/justdoitgengs/status/1698559282617409968
Mon Sep 04 04:50:46 +0000 2023;1,69856E+18;@unnesmenfess ready kak;0;0;0;0;en;1,69468E+18;1,69856E+18;jo_jekunnes;https://twitter.com/jo_jekunnes/status/1698559202904727988
Mon Sep 04 04:50:35 +0000 2023;1,69856E+18;-ness ada yang bisa anjem jam 12 dari dekanat FIPP ke FMIPA;0;7;0;0;in;1,18728E+18;1,69856E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698559156167614619
Mon Sep 04 04:49:35 +0000 2023;1,69856E+18;cara ngakses jurnal yg kerjsama dg unnes gmn ya caranya? -ness;0;1;0;1;in;1,18728E+18;1,69856E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698558907495633289
Mon Sep 04 04:47:43 +0000 2023;1,69856E+18;@unnesmenfess Sjni nder;0;0;0;0;da;1,29423E+18;1,69856E+18;justdoitgengs;https://twitter.com/justdoitgengs/status/1698558437976891778
Mon Sep 04 04:47:23 +0000 2023;1,69856E+18;#NAME?;0;4;0;0;in;1,18728E+18;1,69856E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698558353767825685
Mon Sep 04 04:47:12 +0000 2023;1,69856E+18;@jeonghmine @unnesmenfess Pakee ajaa, soalnya udah ga tak pake ituu;0;1;0;0;in;1,29423E+18;1,69853E+18;justdoitgengs;https://twitter.com/justdoitgengs/status/1698558306850394269
Mon Sep 04 04:47:04 +0000 2023;1,69856E+18;@ridwanhr Pindah gunungpati cedak Unnes, adem poll Mau usaha apa aja bisa.  Kost2 sini laris semua;0;0;0;0;in;2910412405;1,69831E+18;andihalim87;https://twitter.com/andihalim87/status/1698558273182679073
Mon Sep 04 04:45:04 +0000 2023;1,69856E+18;#NAME?;0;2;0;1;in;1,18728E+18;1,69856E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698557770897994154
Mon Sep 04 04:44:39 +0000 2023;1,69856E+18;@unnesmenfess Yah, bisanya spayy nih;0;0;0;0;in;1,29423E+18;1,69856E+18;justdoitgengs;https://twitter.com/justdoitgengs/status/1698557665264460015
Mon Sep 04 04:43:47 +0000 2023;1,69856E+18;#NAME?;0;3;0;0;in;1,18728E+18;1,69856E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698557446263021723
Mon Sep 04 04:40:43 +0000 2023;1,69856E+18;-ness mau nanya, ini buat mesen di bakaran bu ami ya? Maaf kalo salah 🙏 https://t.co/LyCTTFt8kd;0;3;0;1;in;1,18728E+18;1,69856E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698556674548896250
Mon Sep 04 04:39:37 +0000 2023;1,69856E+18;PLS AKU NEED ANJEM UNNES-TAWAAANGG BGT BUAT JAM 4 NANTI drivernya kalo bisa cewe pls pls;0;1;0;0;in;1,35423E+18;1,69856E+18;katsuici;https://twitter.com/katsuici/status/1698556395703181475
Mon Sep 04 04:38:52 +0000 2023;1,69856E+18;-ness info yg jual beras agak murah dong dimanaa 🙏🏻;0;0;0;0;in;1,18728E+18;1,69856E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698556210252029960
Mon Sep 04 04:38:17 +0000 2023;1,69856E+18;#NAME?;0;0;0;0;in;1,18728E+18;1,69856E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698556060787945713
Mon Sep 04 04:35:52 +0000 2023;1,69856E+18;Ada yg besok jam 8an pagi free dan mau jd model makeup buat portofolio ngga -ness ?;0;9;0;0;in;1,18728E+18;1,69856E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698555455507959823
Mon Sep 04 04:34:19 +0000 2023;1,69856E+18;#NAME?;0;4;0;0;in;1,18728E+18;1,69856E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698555065806770367
Mon Sep 04 04:32:57 +0000 2023;1,69855E+18;-ness tolong ya kalo janjian, kalo gak jadi tu bilang bukannya ngilang🥲 kita gak tau kalo orang lain ada kesibukan apa, kan kesian;0;0;0;3;in;1,18728E+18;1,69855E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698554719042781537
Mon Sep 04 04:32:43 +0000 2023;1,69855E+18;#NAME?;0;1;0;0;in;1,18728E+18;1,69855E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698554660003676242
Mon Sep 04 04:27:41 +0000 2023;1,69855E+18;#NAME?;0;3;0;0;in;1,18728E+18;1,69855E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698553396339622198
Mon Sep 04 04:23:12 +0000 2023;1,69855E+18;Selesai anjem dari Unnes ke pascasarjana unnes Kelud kali kedua;0;0;0;0;in;1,66539E+18;1,69855E+18;redyanjem;https://twitter.com/redyanjem/status/1698552265328705973
Mon Sep 04 04:21:19 +0000 2023;1,69855E+18;@unnesmenfess DM ndere;0;0;0;0;en;1,48774E+18;1,69855E+18;jooojyyaaaa;https://twitter.com/jooojyyaaaa/status/1698551793553449354
Mon Sep 04 04:17:18 +0000 2023;1,69855E+18;Halo Akademia!!!👋👋  Ada yang tau kepanjangan dari REM FM disini?? Yukk kenalan sama UKM REM FM dan cari tau divisi apa saja yang ada lewat link di bawah ini!!  https://t.co/j1u9J5Bz8G  #mabaunnes #fyp #unnes #remfmunnes;0;0;0;0;in;2472327560;1,69855E+18;remfmsemarang;https://twitter.com/remfmsemarang/status/1698550782625489065
Mon Sep 04 04:13:39 +0000 2023;1,69855E+18;Jam segini di sekitar UNNES ada yg masih jual cakue gk ya? Gue bm cakue, tpi langganan gue tadi cakuenya udah abis ☹️;0;1;0;1;in;2798543532;1,69855E+18;urslxttybaby;https://twitter.com/urslxttybaby/status/1698549862198087863
Mon Sep 04 04:13:32 +0000 2023;1,69855E+18;@jelchoc @unnesmenfess depan gerbang unnes(?) gatau lupa, seingetku pernah liat dah 😭🙏🏻;0;0;0;0;in;1,47938E+18;1,69815E+18;jeonghanwangy;https://twitter.com/jeonghanwangy/status/1698549835107045389
Mon Sep 04 04:09:36 +0000 2023;1,69855E+18;-ness Boleh share info loker partime nya ga ya, dari kemaren sender udah coba chat beberapa yg buka loker tapi blm ada kabar, sender Bu bgt🙏🏻;0;3;0;0;in;1,18728E+18;1,69855E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698548842030153730
Mon Sep 04 04:09:12 +0000 2023;1,69855E+18;-ness tolong ingfokan yg bisa jastip sekte geprek sekarang yg fee per tempat 4k, udah laperrrr bgtttt;0;4;0;0;in;1,18728E+18;1,69855E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698548744491532695
Mon Sep 04 04:08:16 +0000 2023;1,69855E+18;kalian klo beli galon isi ulang biasa atau aqua? -ness;0;2;0;0;in;1,18728E+18;1,69855E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698548507412746749
Mon Sep 04 04:05:29 +0000 2023;1,69855E+18;-ness mengawali hari senin dengan menyadari betapa uselessnya suka sama orang yang belum beres sama masa lalunya🤙🏻🤡;1;2;0;9;in;1,18728E+18;1,69855E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698547806783627695
Mon Sep 04 03:59:08 +0000 2023;1,69855E+18;@unnesmenfess Gigi aku berlubang btw;0;0;0;0;in;1,29423E+18;1,69855E+18;justdoitgengs;https://twitter.com/justdoitgengs/status/1698546210855153986
Mon Sep 04 03:58:55 +0000 2023;1,69855E+18;@unnesmenfess Aman ga si kak? T_T pgn tapi takut;0;1;0;0;in;1,29423E+18;1,69855E+18;justdoitgengs;https://twitter.com/justdoitgengs/status/1698546157084115301
Mon Sep 04 03:57:12 +0000 2023;1,69855E+18;#NAME?;3;314;1;99;in;1,18728E+18;1,69855E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698545725204987988
Mon Sep 04 03:55:45 +0000 2023;1,69855E+18;aku open yaa;0;0;0;0;in;1,61956E+18;1,69855E+18;iNiniyaaaa;https://twitter.com/iNiniyaaaa/status/1698545359503700219
Mon Sep 04 03:54:35 +0000 2023;1,69855E+18;#NAME?;0;1;0;0;in;1,18728E+18;1,69855E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698545064140820948
Mon Sep 04 03:53:26 +0000 2023;1,69854E+18;@FWBSMG3 Ayo aku bukan anak unnes tapi lagi di unnes nih hehhehe;0;0;0;1;in;1,56274E+18;1,6984E+18;lilsht_up;https://twitter.com/lilsht_up/status/1698544776134742146
Mon Sep 04 03:52:09 +0000 2023;1,69854E+18;-ness jadi nih anaknya pemilik kosku kan jualan galon tapi harganya 22k, sedangkan dideketnya ada yg jualan lg harganya 20k. itu sama2 udah sama ongkir, kalo misalkan aku beli yg 20k anaknya ibu kos bakalan gimana2 gak yaaa;1;9;0;20;in;1,18728E+18;1,69854E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698544450279231952
Mon Sep 04 03:50:09 +0000 2023;1,69854E+18;@unnesmenfess 25k kak;0;0;0;0;eu;1,29423E+18;1,69854E+18;justdoitgengs;https://twitter.com/justdoitgengs/status/1698543946975375420
Mon Sep 04 03:49:18 +0000 2023;1,69854E+18;@unnesmenfess Bisa kak, driver cewe;0;0;0;0;in;1,29423E+18;1,69854E+18;justdoitgengs;https://twitter.com/justdoitgengs/status/1698543736236749229
Mon Sep 04 03:48:05 +0000 2023;1,69854E+18;-ness ada yang bisa anjem ke poncol nanti siang (sekitar jam 1-2)? drop feenya sekalian ya, nanti aku dm. Thank you!☺️;0;16;0;1;in;1,18728E+18;1,69854E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698543429909897372
Mon Sep 04 03:47:30 +0000 2023;1,69854E+18;ih mau nitip menfesss ke bes unnes;0;0;0;0;in;1,35423E+18;1,69854E+18;katsuici;https://twitter.com/katsuici/status/1698543282253640138
Mon Sep 04 03:43:41 +0000 2023;1,69854E+18;-ness kalo misalnya kita ketemu sma dosbing di kampus, misal beliau lagi jalan, nah boleh ga sih kalo disamperin, terus memberitahu kalo aku mahasiswa bimbingan nya? Atau mending di chat aja ngasih tau nya?;0;9;1;44;in;1,18728E+18;1,69854E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698542319459606964
Mon Sep 04 03:36:46 +0000 2023;1,69854E+18;#NAME?;0;1;0;1;in;1,18728E+18;1,69854E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698540581604266259
Mon Sep 04 03:35:38 +0000 2023;1,69854E+18;#NAME?;0;0;0;1;in;1,18728E+18;1,69854E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698540294483083517
Mon Sep 04 03:31:40 +0000 2023;1,69854E+18;@ityoudeawrr Shapo terimakasih kak Have nice dayy;0;0;0;0;in;1,32961E+18;1,69835E+18;isrydd;https://twitter.com/isrydd/status/1698539297287397423
Mon Sep 04 03:31:30 +0000 2023;1,69854E+18;-infoness. Harini terakhir yaa. Yuk yang mau gabungg lgsg hub nomor tertera‼️ Ditunggu jadi bagian dr kami ya, miss✨ https://t.co/p6sNzS9FGo;0;0;0;4;in;1,18728E+18;1,69854E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698539254048231789
Mon Sep 04 03:30:37 +0000 2023;1,69854E+18;@unnesmenfess 2 bulan ehehhehe;0;0;0;0;tl;1,32961E+18;1,69852E+18;isrydd;https://twitter.com/isrydd/status/1698539031259406453
Mon Sep 04 03:28:13 +0000 2023;1,69854E+18;-ness info jastip sarapan,, mau kuliah tapi laper banget,, yang fast yahh..;0;5;0;2;in;1,18728E+18;1,69854E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698538430572155364
Mon Sep 04 03:27:35 +0000 2023;1,69854E+18;@iluvvmee_ Maaf ya, tapi aku ga jadi ambil unnes jadi aku bukan mahasiswa unnes hehe Baiknya kamu tanya sama mahasiswa kipk di unnes;0;1;0;0;in;1,15254E+18;1,67587E+18;skalabum1;https://twitter.com/skalabum1/status/1698538269800349830
Mon Sep 04 03:25:24 +0000 2023;1,69854E+18;@unnesmenfess kalo cewe dm yaa;0;0;0;0;in;1,61956E+18;1,69853E+18;iNiniyaaaa;https://twitter.com/iNiniyaaaa/status/1698537719822193139
Mon Sep 04 03:24:48 +0000 2023;1,69854E+18;@skalabum1 Permisi kak, jadi aku dari ukm pers unnes mau menulis liputan tentang kip, kira kira kakak bersedia untuk aku tanya beberapa pertanyaan tentang kip untuk jadi narasumber ga ya kak? Makasih sebelumnya 🙏;0;1;0;0;in;1,19896E+18;1,67587E+18;iluvvmee_;https://twitter.com/iluvvmee_/status/1698537569087328683
Mon Sep 04 03:24:36 +0000 2023;1,69854E+18;#NAME?;0;3;0;0;in;1,18728E+18;1,69854E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698537520676606400
Mon Sep 04 03:20:51 +0000 2023;1,69854E+18;@unnesmenfess Aku ada medicline nder...;0;1;0;0;in;1,29423E+18;1,69853E+18;justdoitgengs;https://twitter.com/justdoitgengs/status/1698536575616036892
Mon Sep 04 03:19:26 +0000 2023;1,69854E+18;OPEN SLOT UNTUK WISUDA UNNES, Booking bisa chat wa admin yang ada dibio🥰✨ START 200K an udah include hijabdo/hairdo  mua semarang mua unnes mua undip mua udinus https://t.co/uJoLQxykqr;0;0;0;0;in;1,40866E+18;1,69854E+18;brushedbyaca;https://twitter.com/brushedbyaca/status/1698536220740231256
Mon Sep 04 03:11:20 +0000 2023;1,69853E+18;@kegblgnunfaedh ya allah;0;0;0;0;in;1,32961E+18;1,69853E+18;isrydd;https://twitter.com/isrydd/status/1698534178944622964
Mon Sep 04 03:09:42 +0000 2023;1,69853E+18;#NAME?;0;2;0;1;in;1,18728E+18;1,69853E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698533770411020494
Mon Sep 04 03:08:39 +0000 2023;1,69853E+18;@lolbangetkamu @lhchcn Ga relate sama unnes?;0;1;0;0;et;1,22855E+18;1,69852E+18;icegreenteaa_;https://twitter.com/icegreenteaa_/status/1698533504559276538
Mon Sep 04 03:05:39 +0000 2023;1,69853E+18;#NAME?;1;6;0;0;in;1,18728E+18;1,69853E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698532748951191798
Mon Sep 04 03:01:03 +0000 2023;1,69853E+18;#NAME?;0;4;0;0;in;1,18728E+18;1,69853E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698531591629467962
Mon Sep 04 02:54:04 +0000 2023;1,69853E+18;@unnesmenfess Pindah pasar aja nder jangan di Unnes aja kalo ga dapet2🥲;0;0;0;1;in;1,61532E+18;1,69836E+18;FannyPann;https://twitter.com/FannyPann/status/1698529835885506596
Mon Sep 04 02:53:59 +0000 2023;1,69853E+18;-ness info anjem buat jam 10 an yg bisa cashless;0;5;0;0;in;1,18728E+18;1,69853E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698529814557172073
Mon Sep 04 02:52:18 +0000 2023;1,69853E+18;#NAME?;0;0;0;0;in;1,18728E+18;1,69853E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698529391922368983
Mon Sep 04 02:51:31 +0000 2023;1,69853E+18;-ness yu gaskeunn yang mauuu https://t.co/daeDPrNOID;0;0;0;0;in;1,18728E+18;1,69853E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698529193175200184
Mon Sep 04 02:51:19 +0000 2023;1,69853E+18;#NAME?;0;0;0;0;in;1,18728E+18;1,69853E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698529142424182966
Mon Sep 04 02:47:20 +0000 2023;1,69853E+18;Coba like deh -ness , lucu bgt lovenya berubah jadi x wkwk  #BrandedFeatures;0;19;0;659;in;1,18728E+18;1,69853E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698528139885138216
Mon Sep 04 02:43:54 +0000 2023;1,69853E+18;#NAME?;0;4;0;2;in;1,18728E+18;1,69853E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698527277896634553
Mon Sep 04 02:40:48 +0000 2023;1,69853E+18;Klik disini untuk masukin Kode Promo GoCampus buat daftar :  https://t.co/YqWKXsZJI4  Atau Cek website nya : https://t.co/WqffBq4nBU https://t.co/5Q85FNHXdG;0;0;0;0;in;1,18728E+18;1,69853E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698526495474676121
Mon Sep 04 02:40:18 +0000 2023;1,69853E+18;[PAID PROMOTE]  🚨PANGGILAN BUAT PARA MAHASISWA🚨  Buruan daftar GoCampus Ambassador Gojek! Banyak banget manfaat yang bisa kamu dapetin, gaes~ Mulai dari self development progam sampe uang saku tambahan🤩  Emang boleh se-campus ini? Daftar GoCampus sekarang!  Klik disini buat… https://t.co/5atRoefMjv;0;1;1;3;in;1,18728E+18;1,69853E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698526371968852145
Mon Sep 04 02:37:06 +0000 2023;1,69853E+18;#NAME?;0;2;0;0;in;1,18728E+18;1,69853E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698525563520991499
Mon Sep 04 02:32:49 +0000 2023;1,69852E+18;Sebanyak inikah mahasiswi unnes tapi gaada satupun yang mau sama aku😭;0;0;0;0;in;2429694896;1,69852E+18;geminigeminiii;https://twitter.com/geminigeminiii/status/1698524485417132156
Mon Sep 04 02:29:39 +0000 2023;1,69852E+18;500k buat kehidupan biasa aja (tanpa hedon) bisa buat bertahan berapa lama di u -ness gais?;4;81;2;62;in;1,18728E+18;1,69852E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698523690911011326
Mon Sep 04 02:28:53 +0000 2023;1,69852E+18;#NAME?;0;2;0;0;in;1,18728E+18;1,69852E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698523496777724198
Mon Sep 04 02:27:46 +0000 2023;1,69852E+18;-ness akwkwk sender bego bgt.. Udah tau dia lost interest sama sender, tp tetep maju aja ky banteng😃 https://t.co/hkFYiXd1cJ;4;5;11;73;in;1,18728E+18;1,69852E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698523216107483240
Mon Sep 04 02:19:28 +0000 2023;1,69852E+18;#NAME?;0;3;0;0;in;1,18728E+18;1,69852E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698521128501707216
Mon Sep 04 02:17:28 +0000 2023;1,69852E+18;-ness info tkg galon yang bisa nganterin dongg, kosku kalisegoro soalnya huhu (kalo bisa yg ada le mineral yaa);0;1;0;0;in;1,18728E+18;1,69852E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698520622580568305
Mon Sep 04 02:16:56 +0000 2023;1,69852E+18;[MEDIA PARTNER]  ✨[INTRODUCING GS KOASIS 2023 AND PRESALE 2]✨  Haii manieez!! 🤩  KOASIS festival musik 2023 hadir menemani masyarakat Semarang bersama FEAST, HINDIA, dan 3++ guest star lain yang ditunggu tunggu. Mumpung harganya belum melambung buruan amanin tiket kalian 😝… https://t.co/nJxMbleSCX;0;1;1;3;in;1,18728E+18;1,69852E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698520491139498375
Mon Sep 04 02:15:04 +0000 2023;1,69852E+18;[PAID PROMOTE]  Kapan lagi bisa beli laptop touchscreen cuma 8 jutaan? Dapat diskon 3 juta cuma sampe 30 September 2023 aja!  Mumpung lagi ada promo Acer Day, dapat garansi ADP terus bisa dicicil juga. Laptop ringan gini enak banget dibawa ngampus ga bikin tas penuh dan keliatan… https://t.co/mLMG6q2brs;0;0;7;2;in;1,18728E+18;1,69852E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698520018848465209
Mon Sep 04 02:12:56 +0000 2023;1,69852E+18;[MEDIA PARTNER]  ‼️PRESALE 3 FADFEST 2023‼️  Kalian ga kebagian Presale 2? Ga perlu khawatir karena Presale 3 FADFEST sudah dibuka! Dengan harga 100.000an aja, kamu sudah bisa nonton NDX AKA, Dendi Nata, dan Bianca Shakila!✨  Langsung amankan tiketmu di ⬇️⬇️⬇️… https://t.co/AVb2xuY1pd;0;1;1;1;in;1,18728E+18;1,69852E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698519484825309431
Mon Sep 04 02:10:40 +0000 2023;1,69852E+18;#NAME?;0;1;0;1;in;1,18728E+18;1,69852E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698518915192656130
Mon Sep 04 02:09:36 +0000 2023;1,69852E+18;#NAME?;0;1;1;2;in;1,18728E+18;1,69852E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698518645947719820
Mon Sep 04 02:06:16 +0000 2023;1,69852E+18;klean pd matlis gk yg di cempaka -ness;0;2;1;1;in;1,18728E+18;1,69852E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698517806562660672
Mon Sep 04 02:02:09 +0000 2023;1,69852E+18;#NAME?;0;1;0;0;in;1,18728E+18;1,69852E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698516771592974501
Mon Sep 04 01:58:45 +0000 2023;1,69852E+18;@unnesmenfess https://t.co/LNj9Whclym;0;0;1;1;qme;1,28549E+18;1,69851E+18;kurang1ygy;https://twitter.com/kurang1ygy/status/1698515912591106177
Mon Sep 04 01:57:03 +0000 2023;1,69852E+18;#NAME?;0;1;1;0;in;1,18728E+18;1,69852E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698515486986617115
Mon Sep 04 01:54:37 +0000 2023;1,69851E+18;#NAME?;0;1;1;1;in;1,18728E+18;1,69851E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698514872684667330
Mon Sep 04 01:53:25 +0000 2023;1,69851E+18;@tanyakanrl Body count?  Gila lu uda bunuh 5 orang?  Baik buruknya tergantung alasan  sender bunuh mereka;0;0;0;0;in;1,32961E+18;1,69839E+18;isrydd;https://twitter.com/isrydd/status/1698514573588836750
Mon Sep 04 01:47:31 +0000 2023;1,69851E+18;#NAME?;0;0;0;2;in;1,18728E+18;1,69851E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698513085340749937
Mon Sep 04 01:47:11 +0000 2023;1,69851E+18;"@tanyarlfes O iya 2 kata buat tante sender Asu kon """"";0;0;0;0;in;1,32961E+18;1,69829E+18;isrydd;https://twitter.com/isrydd/status/1698513004390727917
Mon Sep 04 01:46:44 +0000 2023;1,69851E+18;@tanyarlfes I have the same condition as you. Previously, I felt sad about what the sender was going through. I believe nobody wishes for it. And, believe me, you don't need other people's words, so stay focused on your goals.;0;1;0;0;en;1,32961E+18;1,69829E+18;isrydd;https://twitter.com/isrydd/status/1698512891274493973
Mon Sep 04 01:44:32 +0000 2023;1,69851E+18;la autoproclamada coneja de la 𝚙inki 𝚌asita is going to meet #theℬunniês会 🐰🥕 a𝚔a my gang y la queso! from now, me pondré a manifestar fuertemente una noticeada de my #𝔙ery𝟙st𝔏ōv𝕖 para ver si me adopta un ratito en su 𝚋unn𝐢es 𝚐r𝕠up.  (𝚞n)𝚝rust 𝚑er! ❀ ◌ ࿓ 𝖋aith https://t.co/2L1vebZ5Xx;0;0;2;3;es;1,48937E+18;1,69851E+18;p_phantastic;https://twitter.com/p_phantastic/status/1698512334723940437
Mon Sep 04 01:43:38 +0000 2023;1,69851E+18;#NAME?;0;2;0;1;in;1,18728E+18;1,69851E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698512109926072666
Mon Sep 04 01:42:44 +0000 2023;1,69851E+18;@unnesmenfess Debat sama bapak unnes dingin atau panas itu seru sekali;0;0;0;0;in;1,49783E+18;1,69818E+18;ayam86jt;https://twitter.com/ayam86jt/status/1698511885203640519
Mon Sep 04 01:42:03 +0000 2023;1,69851E+18;@unnesmenfess Kalo perlakuan  tidak baik sudah tergolong ks lgsg up ke forum ks aja nder, harap bisa bijak yaa apalagi ternyata spillnya pake base unnes menfess ya jangan;0;0;0;0;in;1,33635E+18;1,69825E+18;americanokecut;https://twitter.com/americanokecut/status/1698511709655240864
Mon Sep 04 01:39:55 +0000 2023;1,69851E+18;#NAME?;0;4;0;0;in;1,18728E+18;1,69851E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698511174336192949
Mon Sep 04 01:35:48 +0000 2023;1,69851E+18;-ness ada yang punya kontaknya TU FT ?;0;0;0;0;in;1,18728E+18;1,69851E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698510138754072880
Mon Sep 04 01:35:27 +0000 2023;1,69851E+18;#NAME?;0;2;0;1;in;1,18728E+18;1,69851E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698510049205756374
Mon Sep 04 01:33:22 +0000 2023;1,69851E+18;-ness beli kaya gini di sekitar unnes dimana yaa https://t.co/fQ3MJ8BWHs;0;1;0;1;in;1,18728E+18;1,69851E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698509527077818844
Mon Sep 04 01:26:15 +0000 2023;1,69851E+18;-ness nganterin adek sekolah liat mas mbak ppl ngerasa lebih muda padahal udh seumuran 🥹;0;0;0;1;in;1,18728E+18;1,69851E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698507735724106087
Mon Sep 04 01:19:35 +0000 2023;1,69851E+18;ready oper kost/kontrakan unnes, minat tanya-tanya dm yaak https://t.co/bNqpTCwicI;0;0;0;0;in;1,24929E+18;1,69851E+18;Fardaannn;https://twitter.com/Fardaannn/status/1698506057008439345
Mon Sep 04 01:17:53 +0000 2023;1,69851E+18;-ness mau nanya disini ada yg make kuota unlimietednya smartfrend ga? klo iya, di kalimasada bagus ga ya sama harga nya berapa, terimakasi;0;1;0;0;in;1,18728E+18;1,69851E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698505631332741247
Mon Sep 04 01:17:23 +0000 2023;1,69851E+18;@unnesmenfess Bjur nderrr https://t.co/8Wwy1IX9uQ;0;0;0;0;da;1,29423E+18;1,69851E+18;justdoitgengs;https://twitter.com/justdoitgengs/status/1698505503448379764
Mon Sep 04 01:16:15 +0000 2023;1,69851E+18;-ness ada yg punya pengalaman cara cabut wifi indihome tanpa ribet gk y itu gmnaa prosedurny, urgent nih, makasih;0;2;0;1;in;1,18728E+18;1,69851E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1698505220425150603
