created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url;;;;;
Thu Sep 14 04:35:33 +0000 2023;1,70218E+18;@unnesmenfess ready, driver cewek nder https://t.co/s6q3TVj47Q;0;0;0;0;en;1,26704E+18;1,70218E+18;haha_matcha;https://twitter.com/haha_matcha/status/1702179251712327855;;;;;
Thu Sep 14 04:30:50 +0000 2023;1,70218E+18;-ness ada anjem ke feb yg ready jam setengah 1 nanti ngga? tapi mau mampir dulu beli batagor depan sd;0;8;0;2;in;1,18728E+18;1,70218E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702178066431393845;;;;;
Thu Sep 14 04:28:08 +0000 2023;1,70218E+18;-ness Sender memutuskan akan melanjutkan menulis au kembali sampe ending, doakan ya 😔 https://t.co/SRC7SyYYsC;0;1;0;11;in;1,18728E+18;1,70218E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702177386635362562;;;;;
Thu Sep 14 04:27:29 +0000 2023;1,70218E+18;#NAME?;0;7;0;0;in;1,18728E+18;1,70218E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702177221933449520;;;;;
Thu Sep 14 04:24:24 +0000 2023;1,70218E+18;-ness info jastip feenya dibawah 5k pertempat yg bisa cashless;0;9;0;2;in;1,18728E+18;1,70218E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702176446419173492;;;;;
Thu Sep 14 04:21:05 +0000 2023;1,70218E+18;Harus coba diterapkan di unnes sih;0;0;0;0;in;1,08678E+18;1,70218E+18;alifgat0r;https://twitter.com/alifgat0r/status/1702175612306350510;;;;;
Thu Sep 14 04:19:59 +0000 2023;1,70218E+18;"-ness ada yg dah pernah coba bikin surat di myunnes terbaru? kira jadi nya kpn y apakah cpat? https://t.co/wLJKAGEabO""";0;1;0;2;in;1,18728E+18;1,70218E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702175334152695920;;;;;
Thu Sep 14 04:19:19 +0000 2023;1,70218E+18;Masyaallah akhirnya dapet kos juga di Unnes harga satu semester nya sama kek harga kosan lama 2semester 😭 nangis agak gemeter pas ngeluarin duit.;0;0;0;0;in;1,37893E+18;1,70218E+18;Kroketnabati;https://twitter.com/Kroketnabati/status/1702175167986954435;;;;;
Thu Sep 14 04:18:59 +0000 2023;1,70218E+18;Galau banget antara jadiin pilihan satu unnes apa ub, bismillah deh mantapin di ub. Pilihan 2 insyaallah ub juga, ub tunggu aku! https://t.co/PZX9FGpoBM;0;0;0;0;in;1,68945E+18;1,70218E+18;goingptn;https://twitter.com/goingptn/status/1702175081701715970;;;;;
Thu Sep 14 04:15:38 +0000 2023;1,70217E+18;#NAME?;0;5;0;2;in;1,18728E+18;1,70217E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702174241658228974;;;;;
Thu Sep 14 04:08:59 +0000 2023;1,70217E+18;-ness need anjem driver cewek jam 12 ke poncol dong, drop fee nya yaa;0;6;0;2;in;1,18728E+18;1,70217E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702172567124222412;;;;;
Thu Sep 14 04:06:26 +0000 2023;1,70217E+18;@unnesmenfess bisa anjem dan jastip fee start 4k link wa di bio nder;0;0;0;0;in;1,26704E+18;1,70217E+18;haha_matcha;https://twitter.com/haha_matcha/status/1702171923726364999;;;;;
Thu Sep 14 04:05:02 +0000 2023;1,70217E+18;info -ness ada titipan, tia https://t.co/7lVBiFEUhP;0;7;1;9;in;1,18728E+18;1,70217E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702171574458319215;;;;;
Thu Sep 14 04:02:35 +0000 2023;1,70217E+18;Unnes Undip bismillah wkwkwk 😞;0;2;0;0;in;1,44237E+18;1,70217E+18;slrvrlia27;https://twitter.com/slrvrlia27/status/1702170958533120047;;;;;
Thu Sep 14 04:02:35 +0000 2023;1,70217E+18;@unnesmenfess gas wa nder https://t.co/s6q3TVj47Q;0;0;0;0;en;1,26704E+18;1,70217E+18;haha_matcha;https://twitter.com/haha_matcha/status/1702170957341954226;;;;;
Thu Sep 14 03:59:21 +0000 2023;1,70217E+18;rekomendasi makan yg enak dan murah dongg -ness;0;3;0;0;in;1,18728E+18;1,70217E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702170143525380131;;;;;
Thu Sep 14 03:56:40 +0000 2023;1,70217E+18;@idgafsist @unnesmenfess Besok makan di warung aja sambil nugas https://t.co/FNgzMwsiIM;0;1;0;0;in;1,59125E+18;1,70197E+18;wmmakmur;https://twitter.com/wmmakmur/status/1702169468246577656;;;;;
Thu Sep 14 03:52:24 +0000 2023;1,70217E+18;-ness jastip seblak sekarang buruan laper🥵;0;7;0;3;in;1,18728E+18;1,70217E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702168393288446327;;;;;
Thu Sep 14 03:47:35 +0000 2023;1,70217E+18;#NAME?;0;1;0;1;in;1,18728E+18;1,70217E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702167182128685090;;;;;
Thu Sep 14 03:45:37 +0000 2023;1,70217E+18;-ness need anjem ke fis jam 11 dong guys;0;5;0;0;en;1,18728E+18;1,70217E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702166684868673816;;;;;
Thu Sep 14 03:43:43 +0000 2023;1,70217E+18;#NAME?;0;1;0;1;in;1,18728E+18;1,70217E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702166207154307242;;;;;
Thu Sep 14 03:42:05 +0000 2023;1,70217E+18;@unnesmenfess Dm;0;0;0;0;und;1,6816E+18;1,70217E+18;Anjem_unnes;https://twitter.com/Anjem_unnes/status/1702165798977147352;;;;;
Thu Sep 14 03:41:31 +0000 2023;1,70217E+18;#NAME?;0;6;0;0;in;1,18728E+18;1,70217E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702165654235955503;;;;;
Thu Sep 14 03:41:27 +0000 2023;1,70217E+18;@unnesmenfess Ready nder kalo mau jastip gas wa https://t.co/s6q3TVj47Q;0;0;0;0;in;1,26704E+18;1,70216E+18;haha_matcha;https://twitter.com/haha_matcha/status/1702165636217176457;;;;;
Thu Sep 14 03:41:02 +0000 2023;1,70217E+18;#NAME?;0;1;0;0;in;1,18728E+18;1,70217E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702165535025475843;;;;;
Thu Sep 14 03:38:45 +0000 2023;1,70216E+18;-ness Ada yang mau preloved AHA mimi? Kalau ada komen aja ya nanti aku DM, thanks;0;1;0;0;in;1,18728E+18;1,70216E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702164959680233681;;;;;
Thu Sep 14 03:38:21 +0000 2023;1,70216E+18;#NAME?;0;0;0;0;in;1,18728E+18;1,70216E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702164858970796492;;;;;
Thu Sep 14 03:36:20 +0000 2023;1,70216E+18;#NAME?;0;2;0;1;in;1,18728E+18;1,70216E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702164351598444643;;;;;
Thu Sep 14 03:35:54 +0000 2023;1,70216E+18;-ness ada yg bawa charger tipe C ngga ya di rumil, charger ku rusak😞;0;0;0;0;in;1,18728E+18;1,70216E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702164240415735987;;;;;
Thu Sep 14 03:33:17 +0000 2023;1,70216E+18;@tsukumomoonligh kyk embung unnes 😭;0;0;0;0;in;7,5915E+17;1,70216E+18;journeysiaa;https://twitter.com/journeysiaa/status/1702163584279826496;;;;;
Thu Sep 14 03:33:12 +0000 2023;1,70216E+18;-ness need jastip yang reading sekarang, ada?;0;4;0;1;in;1,18728E+18;1,70216E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702163561840349262;;;;;
Thu Sep 14 03:32:53 +0000 2023;1,70216E+18;#NAME?;0;6;0;0;in;1,18728E+18;1,70216E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702163483620520227;;;;;
Thu Sep 14 03:32:39 +0000 2023;1,70216E+18;-ness maaf buat siapapun misal kos lg posisi rame nih, kalo masak jangan terlalu lama dong apalagi bentar-bentar ditinggal main hp dan ngobrol sama temen😓 kalo lagi sendirian atau kos sepi mah gpp trserah situ.;0;0;0;1;in;1,18728E+18;1,70216E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702163425139532213;;;;;
Thu Sep 14 03:30:08 +0000 2023;1,70216E+18;-ness anjem yg ready anter jam 11an ke joglosemar jl pemuda donggg sebut fee sekalian. thanku;0;6;0;1;in;1,18728E+18;1,70216E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702162788486172774;;;;;
Thu Sep 14 03:29:04 +0000 2023;1,70216E+18;#NAME?;0;1;0;1;in;1,18728E+18;1,70216E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702162520692383831;;;;;
Thu Sep 14 03:28:28 +0000 2023;1,70216E+18;-ness Kalau misal minta validasi instrumen ke dosen, pasca itu kita ngasih sesuatu apa ya baiknya?;0;2;0;0;in;1,18728E+18;1,70216E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702162370158854353;;;;;
Thu Sep 14 03:28:21 +0000 2023;1,70216E+18;#NAME?;0;0;0;0;in;1,18728E+18;1,70216E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702162341050405012;;;;;
Thu Sep 14 03:23:50 +0000 2023;1,70216E+18;#NAME?;0;5;5;16;in;1,18728E+18;1,70216E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702161203303477449;;;;;
Thu Sep 14 03:22:19 +0000 2023;1,70216E+18;@unnesmenfess aku di cempaka sari tetep adem ayem semribit2 gitu nder. https://t.co/ijm6ujRmYf;0;1;0;0;in;1,45831E+18;1,70195E+18;SiKoneengSmg;https://twitter.com/SiKoneengSmg/status/1702160824037716364;;;;;
Thu Sep 14 03:17:00 +0000 2023;1,70216E+18;#NAME?;0;0;0;0;in;1,18728E+18;1,70216E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702159485685629247;;;;;
Thu Sep 14 03:15:42 +0000 2023;1,70216E+18;@unnesmenfess Dm;0;0;0;0;und;1,6816E+18;1,70216E+18;Anjem_unnes;https://twitter.com/Anjem_unnes/status/1702159157099708554;;;;;
Thu Sep 14 03:13:46 +0000 2023;1,70216E+18;#NAME?;0;2;0;3;in;1,18728E+18;1,70216E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702158671319601342;;;;;
Thu Sep 14 03:11:22 +0000 2023;1,70216E+18;Perut kekocok naek brt ke unnes  Mantap😀;0;0;0;0;in;1,48856E+18;1,70216E+18;youngnapoleon16;https://twitter.com/youngnapoleon16/status/1702158067901866043;;;;;
Thu Sep 14 03:10:32 +0000 2023;1,70216E+18;-ness info tempat penelitian di daerah semarang yang perijinannya gampang dong huhu, btw sender ambil topik pelayanan;0;0;0;0;in;1,18728E+18;1,70216E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702157859243671801;;;;;
Thu Sep 14 03:09:21 +0000 2023;1,70216E+18;#NAME?;0;5;0;0;in;1,18728E+18;1,70216E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702157559292195189;;;;;
Thu Sep 14 03:09:19 +0000 2023;1,70216E+18;guys, daftar sidang terus jadwalnya keluar butuh waktu berapa lama ya? khususnya anak ekonomi pembangunan. -ness;0;2;0;0;in;1,18728E+18;1,70216E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702157552375738423;;;;;
Thu Sep 14 03:08:17 +0000 2023;1,70216E+18;@yourmay352 unnes problem bgt ga si ini , suka mendadak gaada kelas;0;1;0;0;in;1,48061E+18;1,7021E+18;inyourarheaa;https://twitter.com/inyourarheaa/status/1702157293452960081;;;;;
Thu Sep 14 03:00:27 +0000 2023;1,70216E+18;@unnesmenfess yuk, kalo cewe bisa langsung wa nomor di bio yaa;0;0;0;0;in;1,61956E+18;1,70216E+18;iNiniyaaaa;https://twitter.com/iNiniyaaaa/status/1702155319684805093;;;;;
Thu Sep 14 02:59:14 +0000 2023;1,70216E+18;nyarii jastip ketoprak depan mixue -ness;0;9;0;1;in;1,18728E+18;1,70216E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702155015702622692;;;;;
Thu Sep 14 02:53:25 +0000 2023;1,70215E+18;@unnesmenfess geprek wangi ka, yukk;0;0;0;0;in;1,61956E+18;1,70215E+18;iNiniyaaaa;https://twitter.com/iNiniyaaaa/status/1702153549357195569;;;;;
Thu Sep 14 02:48:31 +0000 2023;1,70215E+18;-ness kalo blm wisuda kan blm dapet ijazah &amp  kartu alumni, bisa ngga sih daftar reduksi KAI? kalo bisa, pakai bukti apa ya?;0;1;0;4;in;1,18728E+18;1,70215E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702152317322354972;;;;;
Thu Sep 14 02:43:51 +0000 2023;1,70215E+18;Kalau lewat timeline kalian minta doain mama temen kita yaaaah semoga operasinya lancar dan lekas sembuh 🫶 -ness;0;0;0;12;in;1,18728E+18;1,70215E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702151144284537231;;;;;
Thu Sep 14 02:43:31 +0000 2023;1,70215E+18;#NAME?;0;1;0;0;in;1,18728E+18;1,70215E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702151060104872335;;;;;
Thu Sep 14 02:41:50 +0000 2023;1,70215E+18;#NAME?;0;6;0;0;in;1,18728E+18;1,70215E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702150633946808428;;;;;
Thu Sep 14 02:41:40 +0000 2023;1,70215E+18;@unnesmenfess Dm;0;0;0;0;und;1,6816E+18;1,70215E+18;Anjem_unnes;https://twitter.com/Anjem_unnes/status/1702150593866047654;;;;;
Thu Sep 14 02:41:20 +0000 2023;1,70215E+18;#NAME?;0;4;0;0;in;1,18728E+18;1,70215E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702150510399353216;;;;;
Thu Sep 14 02:40:24 +0000 2023;1,70215E+18;@unnesmenfess oh brarti km cantik ya nder?;0;0;0;1;in;1,69468E+18;1,70215E+18;jo_jekunnes;https://twitter.com/jo_jekunnes/status/1702150273685450858;;;;;
Thu Sep 14 02:38:21 +0000 2023;1,70215E+18;aku nanti mau coba mie ayam jakarta bang djarot, yg paling enak itu varian apa yaaa? -ness;0;0;0;2;in;1,18728E+18;1,70215E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702149757018550773;;;;;
Thu Sep 14 02:37:46 +0000 2023;1,70215E+18;@menfesssambat beli 3 gratissss ongkir ☺️;0;0;0;0;in;1,22566E+18;1,70213E+18;dinisahh17_;https://twitter.com/dinisahh17_/status/1702149613510427045;;;;;
Thu Sep 14 02:36:39 +0000 2023;1,70215E+18;masih pagi tapi mata admin  keringetan, mungkin ketika lapang kita dimudahkan untuk berbagi, tapi berbagi ketika sempit itu sesuatu yang ngga semua orang bisa lakukan. Yukk doakan mama teman kita semoga operasinya lancar dan segera diberikan kesembuhan 🫶 https://t.co/j2kXNtGnE8;1;0;4;17;in;1,6936E+18;1,70215E+18;nasdar_unnes;https://twitter.com/nasdar_unnes/status/1702149331695112514;;;;;
Thu Sep 14 02:36:35 +0000 2023;1,70215E+18;pada berdiri wkwk;0;0;0;8;in;1,18728E+18;1,70215E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702149315714810074;;;;;
Thu Sep 14 02:36:35 +0000 2023;1,70215E+18;"-ness Beuty privilage is real ness hehehe. Aku kan naik BRT wkwk, terus pas aku transit, diajak ngobrol mas-mas nya wkwk, habis itu pas aku masuk mas-mas nya bilang gini ke temennya, titip ya"". Eh sama temennya aku disuruh duduk dong wkwk, padahal yg lain yg muda-muda  (cont..)""";57;318;10;334;in;1,18728E+18;1,70215E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702149314427133960;;;;;
Thu Sep 14 02:33:41 +0000 2023;1,70215E+18;-ness mohon infonya barangkali nemu (titipan) https://t.co/V43L3hAtDE;0;0;3;3;in;1,18728E+18;1,70215E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702148584244924907;;;;;
Thu Sep 14 02:31:17 +0000 2023;1,70215E+18;Jalan ke unnes+ supir brt= senam jantung;0;0;0;0;in;1,48856E+18;1,70215E+18;youngnapoleon16;https://twitter.com/youngnapoleon16/status/1702147979011084717;;;;;
Thu Sep 14 02:29:47 +0000 2023;1,70215E+18;@unnesmenfess DM nder;0;0;0;0;tr;1,4126E+18;1,70215E+18;cndy09__;https://twitter.com/cndy09__/status/1702147604703023131;;;;;
Thu Sep 14 02:29:31 +0000 2023;1,70215E+18;@nasdar_unnes @unnesmenfess Dulu jaman ogut belum ada ginian, jadi dulu diajak main aja anaknya terus dijajanin gitu kaya seolah2 ditraktir ada yg ultah;0;0;0;0;in;349901218;1,70212E+18;kidsfromystrdy;https://twitter.com/kidsfromystrdy/status/1702147535832494223;;;;;
Thu Sep 14 02:26:32 +0000 2023;1,70215E+18;-ness kalian 1 minggu dikasih berapa? sender 400 kog kadang cukup kadang kurang yaa;0;2;0;1;in;1,18728E+18;1,70215E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702146782682288445;;;;;
Thu Sep 14 02:24:55 +0000 2023;1,70215E+18;#NAME?;0;1;0;0;in;1,18728E+18;1,70215E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702146377462239414;;;;;
Thu Sep 14 02:24:27 +0000 2023;1,70215E+18;@unnesmenfess jastipp ready;0;0;0;0;en;1,21707E+18;1,70215E+18;ahnapp;https://twitter.com/ahnapp/status/1702146260667613361;;;;;
Thu Sep 14 02:23:38 +0000 2023;1,70215E+18;-ness infokn warnet yang ada genshin impek / valo nya, yang sm sm cwek ada yang mw main bareng enga, snder kangen pasca pensi, terimakasi 😔;0;4;0;1;in;1,18728E+18;1,70215E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702146056518275121;;;;;
Thu Sep 14 02:20:38 +0000 2023;1,70215E+18;-ness info makanan yang free delivery sampe kos dongggg!!!!;0;0;0;0;in;1,18728E+18;1,70215E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702145300323062060;;;;;
Thu Sep 14 02:20:27 +0000 2023;1,70215E+18;jam segini geprek yang udah buka apa ya -ness, sekalian jastip;0;5;0;1;in;1,18728E+18;1,70215E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702145252109529579;;;;;
Thu Sep 14 02:19:55 +0000 2023;1,70215E+18;#NAME?;0;1;0;0;in;1,18728E+18;1,70215E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702145120660009337;;;;;
Thu Sep 14 02:19:29 +0000 2023;1,70215E+18;#NAME?;0;1;0;0;in;1,18728E+18;1,70215E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702145011234861510;;;;;
Thu Sep 14 02:17:35 +0000 2023;1,70214E+18;-ness kating pendidikan akuntansi ada yang mau sidang deket2 ini gak yaa? aku mau izin dateng dong, beneran ngga ngapa ngapain. cuma nyimak sm buat ngisi syarat nonton sidang tia 😭🙏;0;1;0;3;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702144530932453518;;;;;
Thu Sep 14 02:15:04 +0000 2023;1,70214E+18;#NAME?;0;0;0;0;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702143898322387189;;;;;
Thu Sep 14 02:14:37 +0000 2023;1,70214E+18;-ness info burjo yg ga matlis, mau numpang ngecass huee;0;2;0;0;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702143786019860862;;;;;
Thu Sep 14 02:12:15 +0000 2023;1,70214E+18;-ness kalian yang ngekos di banaran airnya mati ga? kosanku udah 2 hari ini mati dan tida ada tanda tanda akan nyala huhu mana gerah banget pengen mandi :(((;0;2;0;0;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702143191246614718;;;;;
Thu Sep 14 02:10:55 +0000 2023;1,70214E+18;@unnesmenfess Pemadaman ni sampe jam 12 kirain unnes timur doang;0;0;0;0;in;7,33816E+17;1,70214E+18;aecha_xz;https://twitter.com/aecha_xz/status/1702142854871801942;;;;;
Thu Sep 14 02:10:25 +0000 2023;1,70214E+18;-ness yg diarea itu nanti matlis yaa gaes hari ini. Jadi yg aliras listrik menginduk ke situ ada pemadaman https://t.co/hGfCCWPOBd;0;3;0;17;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702142727360795077;;;;;
Thu Sep 14 02:09:10 +0000 2023;1,70214E+18;#NAME?;0;3;0;1;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702142414692254056;;;;;
Thu Sep 14 02:08:26 +0000 2023;1,70214E+18;#NAME?;0;7;0;2;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702142229886964189;;;;;
Thu Sep 14 02:06:36 +0000 2023;1,70214E+18;#NAME?;0;1;0;0;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702141769192988715;;;;;
Thu Sep 14 02:06:32 +0000 2023;1,70214E+18;#NAME?;1;7;0;7;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702141749509124210;;;;;
Thu Sep 14 02:05:59 +0000 2023;1,70214E+18;Mon maap PLN Katanya yg mati lampu hari ini UNNES Timur tapi kenapa Pete juga mati? Ini kalau aer habis kaga bs nyedot😭;0;0;0;1;in;1,35369E+18;1,70214E+18;Aku_unko;https://twitter.com/Aku_unko/status/1702141611335946386;;;;;
Thu Sep 14 02:05:57 +0000 2023;1,70214E+18;#NAME?;0;3;0;0;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702141603287335278;;;;;
Thu Sep 14 02:04:12 +0000 2023;1,70214E+18;[MEDIA PARTNER]  ‼️PRESALE 3 FADFEST 2023‼️  Kalian ga kebagian Presale 2? Ga perlu khawatir karena Presale 3 FADFEST sudah dibuka! Dengan harga 100.000an aja, kamu sudah bisa nonton NDX AKA, Dendi Nata, dan Bianca Shakila!✨  Langsung amankan tiketmu di ⬇️⬇️⬇️… https://t.co/7S3t4f2z8D;0;1;1;2;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702141165146173780;;;;;
Thu Sep 14 02:00:21 +0000 2023;1,70214E+18;anjem dan jastip open yaa;0;0;0;0;in;1,61956E+18;1,70214E+18;iNiniyaaaa;https://twitter.com/iNiniyaaaa/status/1702140193502060566;;;;;
Thu Sep 14 01:59:14 +0000 2023;1,70214E+18;mutualan sama akun baruku mau ga? kalo mau like aja ntar kufollow tp follback ya -ness;0;0;0;130;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702139914098548847;;;;;
Thu Sep 14 01:58:55 +0000 2023;1,70214E+18;@dynpage_ @unnesmenfess aku open yaa, boleh langsung wa aja ka;0;0;0;0;in;1,61956E+18;1,70213E+18;iNiniyaaaa;https://twitter.com/iNiniyaaaa/status/1702139834410934750;;;;;
Thu Sep 14 01:53:19 +0000 2023;1,70214E+18;-ness kalau misalnya SK Yudisium nya udah keluar, tapi SKL nya masih belum jadi suratnya itu gimana? Tidak apa-apa kah?;0;1;1;1;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702138426190070198;;;;;
Thu Sep 14 01:53:16 +0000 2023;1,70214E+18;Selamat dan Sukses kepada  Dian Fatimatus Salwa (Teknik Kimia 20) yang berhasil meraih Juara 2 pada event SDGs Idea Innovation, pada 6-11 September 2023 yang diselenggarakan oleh Sunway University Malaysia. #unnes  #unnes_semarang  #ftunnes https://t.co/UbNqJpqv4o;0;0;0;0;in;1,2651E+18;1,70214E+18;unnes_ft;https://twitter.com/unnes_ft/status/1702138412156035117;;;;;
Thu Sep 14 01:53:09 +0000 2023;1,70214E+18;#NAME?;0;1;0;2;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702138382384783524;;;;;
Thu Sep 14 01:49:24 +0000 2023;1,70214E+18;#NAME?;0;7;0;3;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702137437848584460;;;;;
Thu Sep 14 01:44:44 +0000 2023;1,70214E+18;-ness sender udah ngajuin skl di myunnes-students tapi kok gini terus ya? Tolong kasih sender pencerahan karena ini udah agak lama tapi gini terus suratnya ga jadi-jadi https://t.co/RwTzZqOUb5;0;4;0;11;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702136265888739729;;;;;
Thu Sep 14 01:43:51 +0000 2023;1,70214E+18;#NAME?;0;1;0;3;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702136042697244714;;;;;
Thu Sep 14 01:43:36 +0000 2023;1,70214E+18;@unnesmenfess coba;0;0;0;0;in;1,6816E+18;1,70214E+18;Anjem_unnes;https://twitter.com/Anjem_unnes/status/1702135980432777347;;;;;
Thu Sep 14 01:43:06 +0000 2023;1,70214E+18;#NAME?;0;3;0;0;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702135853718688160;;;;;
Thu Sep 14 01:42:53 +0000 2023;1,70214E+18;#NAME?;0;4;0;0;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702135799675068583;;;;;
Thu Sep 14 01:42:51 +0000 2023;1,70214E+18;-ness buat kalian yg awkard sama ortu, gimana cara kalian ngabarin ortu?  Kalo sender suka pap masakan biar tau anaknya masih hidup dan ga kelaperan😀 https://t.co/LefhONKp31;0;2;0;1;in;1,18728E+18;1,70214E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702135791932317882;;;;;
Thu Sep 14 01:39:46 +0000 2023;1,70214E+18;@unnesmenfess dm;0;0;0;0;und;1,6816E+18;1,70213E+18;Anjem_unnes;https://twitter.com/Anjem_unnes/status/1702135017189847326;;;;;
Thu Sep 14 01:39:02 +0000 2023;1,70213E+18;#NAME?;0;8;0;3;in;1,18728E+18;1,70213E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702134831688319308;;;;;
Thu Sep 14 01:36:48 +0000 2023;1,70213E+18;itu, tapi kita ga tau seberarti apa kebaikan yang kita keluarin buat orang lain 😭🫶;0;0;0;18;in;1,18728E+18;1,70213E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702134268644958425;;;;;
Thu Sep 14 01:36:48 +0000 2023;1,70213E+18;Sender nangis baca reply an di tweet yang lagi cerita nahan laper karena harus hemat dan sungkan kalau minta kiriman orang rumah. Kalian semua baik banget😭 bodo amat mau di salty in pokoknya sender mau bilang, jangan lelah jadi orang baik ya -ness meskipun sekecil  (cont..);2;13;5;254;in;1,18728E+18;1,70213E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702134267386753068;;;;;
Thu Sep 14 01:35:47 +0000 2023;1,70213E+18;ada yang preloved kemeja/blouse dan bisa dianterin ke kost sender sekarang ga -ness 😭😭 sender lupa ada matkul malah loundry semuanya soalnya;0;1;0;0;in;1,18728E+18;1,70213E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1702134014071710050;;;;;
Thu Sep 14 01:35:35 +0000 2023;1,70213E+18;@unnesmenfess coba;0;0;0;0;in;1,6816E+18;1,70213E+18;Anjem_unnes;https://twitter.com/Anjem_unnes/status/1702133964272812152;;;;;
